from,to,count
AIGBR708,AIGBR2029,182
AIGBR708,AIGBR218,0
AIGBR708,AIGBR1043,0
AIGBR708,AIGBR981,0
AIGBR708,AIGBR908,0
AIGBR708,AIGBR1042,0
AIGBR708,AIGBR1969,0
AIGBR708,AIGBR272,0
AIGBR708,AIGBR1102,0
AIGBR708,AIGBR390,0
AIGBR708,AIGBR548,0
AIGBR708,AIGBR133,0
AIGBR708,AIGBR43,0
AIGBR708,AIGBR1104,0
AIGBR708,AIGBR1085,0
AIGBR708,AIGBR939,0
AIGBR708,AIGBR1398,0
AIGBR708,AIGBR439,0
AIGBR708,AIGBR184,0
AIGBR708,AIGBR324,0
AIGBR708,AIGBR1439,5
AIGBR708,AIGBR1676,0
AIGBR708,AIGBR492,0
AIGBR708,AIGBR2116,0
AIGBR708,AIGBR2004,0
AIGBR708,AIGBR1655,0
AIGBR708,AIGBR805,0
AIGBR708,AIGBR2074,0
AIGBR708,AIGBR1978,0
AIGBR708,AIGBR593,0
AIGBR708,AIGBR1895,0
AIGBR708,AIGBR185,0
AIGBR708,AIGBR1113,0
AIGBR708,AIGBR1514,0
AIGBR708,AIGBR708,211
AIGBR708,AIGBR36,0
AIGBR708,AIGBR1146,0
AIGBR708,AIGBR1989,0
AIGBR708,AIGBR2021,0
AIGBR708,AIGBR799,44
AIGBR708,AIGBR1765,0
AIGBR708,AIGBR2032,230
AIGBR708,AIGBR1252,0
AIGBR708,AIGBR1059,0
AIGBR708,AIGBR2025,0
AIGBR708,AIGBR1179,0
AIGBR708,AIGBR2242,26
AIGBR708,AIGBR1924,0
AIGBR708,AIGBR2121,0
AIGBR708,AIGBR1449,0
AIGBR708,AIGBR1501,0
AIGBR708,AIGBR1938,0
AIGBR708,AIGBR1060,0
AIGBR708,AIGBR1005,0
AIGBR708,AIGBR1407,0
AIGBR708,AIGBR46,0
AIGBR708,AIGBR909,195
AIGBR708,AIGBR889,0
AIGBR708,AIGBR1383,0
AIGBR708,AIGBR455,0
AIGBR708,AIGBR689,0
AIGBR708,AIGBR829,0
AIGBR708,AIGBR1767,0
AIGBR708,AIGBR1851,0
AIGBR708,AIGBR1142,0
AIGBR708,AIGBR1208,0
AIGBR708,AIGBR1360,0
AIGBR708,AIGBR941,0
AIGBR708,AIGBR2231,0
AIGBR708,AIGBR1541,0
AIGBR708,AIGBR1445,0
AIGBR708,AIGBR1808,0
AIGBR708,AIGBR1231,0
AIGBR708,AIGBR590,0
AIGBR708,AIGBR506,0
AIGBR708,AIGBR1074,0
AIGBR708,AIGBR1719,0
AIGBR708,AIGBR421,41
AIGBR708,AIGBR1598,0
AIGBR708,AIGBR1743,0
AIGBR708,AIGBR1107,0
AIGBR708,AIGBR1777,0
AIGBR708,AIGBR859,0
AIGBR708,AIGBR2165,0
AIGBR708,AIGBR2213,0
AIGBR708,AIGBR1747,0
AIGBR708,AIGBR1980,0
AIGBR708,AIGBR40,0
AIGBR708,AIGBR1710,0
AIGBR708,AIGBR1197,0
AIGBR708,AIGBR1770,0
AIGBR708,AIGBR425,0
AIGBR708,AIGBR448,0
AIGBR708,AIGBR158,0
AIGBR708,AIGBR1659,0
AIGBR708,AIGBR2049,0
AIGBR708,AIGBR1887,0
AIGBR708,AIGBR2240,0
AIGBR708,AIGBR1161,0
AIGBR708,AIGBR1953,0
AIGBR708,AIGBR491,0
AIGBR708,AIGBR1053,0
AIGBR36,AIGBR461,0
AIGBR36,AIGBR608,0
AIGBR36,AIGBR659,0
AIGBR36,AIGBR1713,0
AIGBR36,AIGBR171,0
AIGBR36,AIGBR1195,0
AIGBR36,AIGBR638,0
AIGBR36,AIGBR321,0
AIGBR36,AIGBR674,2
AIGBR36,AIGBR2243,0
AIGBR36,AIGBR2007,0
AIGBR36,AIGBR2113,0
AIGBR36,AIGBR320,0
AIGBR36,AIGBR465,0
AIGBR36,AIGBR1063,0
AIGBR36,AIGBR1281,0
AIGBR36,AIGBR371,1
AIGBR36,AIGBR2095,0
AIGBR36,AIGBR1194,0
AIGBR36,AIGBR646,0
AIGBR36,AIGBR1548,0
AIGBR36,AIGBR1147,0
AIGBR36,AIGBR2029,0
AIGBR36,AIGBR218,0
AIGBR36,AIGBR1043,0
AIGBR36,AIGBR981,0
AIGBR36,AIGBR908,0
AIGBR36,AIGBR1042,0
AIGBR36,AIGBR1969,0
AIGBR36,AIGBR272,0
AIGBR36,AIGBR1102,0
AIGBR36,AIGBR390,0
AIGBR36,AIGBR548,0
AIGBR36,AIGBR133,0
AIGBR36,AIGBR43,0
AIGBR36,AIGBR1104,0
AIGBR36,AIGBR1085,0
AIGBR36,AIGBR939,0
AIGBR36,AIGBR1398,0
AIGBR36,AIGBR439,0
AIGBR36,AIGBR184,0
AIGBR36,AIGBR324,0
AIGBR36,AIGBR1439,229
AIGBR36,AIGBR1676,0
AIGBR36,AIGBR492,0
AIGBR36,AIGBR2116,0
AIGBR36,AIGBR2004,0
AIGBR36,AIGBR1655,0
AIGBR36,AIGBR805,1
AIGBR36,AIGBR2074,0
AIGBR36,AIGBR1978,0
AIGBR36,AIGBR593,0
AIGBR36,AIGBR1895,0
AIGBR36,AIGBR185,6
AIGBR36,AIGBR1113,0
AIGBR36,AIGBR1514,0
AIGBR36,AIGBR708,0
AIGBR36,AIGBR36,0
AIGBR36,AIGBR1146,0
AIGBR36,AIGBR1989,0
AIGBR36,AIGBR2021,0
AIGBR36,AIGBR799,4
AIGBR36,AIGBR1765,0
AIGBR36,AIGBR2032,0
AIGBR36,AIGBR1252,0
AIGBR36,AIGBR1059,0
AIGBR36,AIGBR2025,0
AIGBR36,AIGBR1179,26
AIGBR36,AIGBR2242,0
AIGBR36,AIGBR1924,0
AIGBR36,AIGBR2121,0
AIGBR36,AIGBR1449,0
AIGBR36,AIGBR1501,0
AIGBR36,AIGBR1938,0
AIGBR36,AIGBR1060,0
AIGBR36,AIGBR1005,0
AIGBR36,AIGBR1407,0
AIGBR36,AIGBR46,0
AIGBR36,AIGBR909,0
AIGBR36,AIGBR889,0
AIGBR36,AIGBR1383,0
AIGBR36,AIGBR455,0
AIGBR36,AIGBR689,0
AIGBR36,AIGBR829,0
AIGBR36,AIGBR1767,0
AIGBR36,AIGBR1851,0
AIGBR36,AIGBR1142,0
AIGBR36,AIGBR1208,0
AIGBR36,AIGBR1360,0
AIGBR36,AIGBR941,0
AIGBR36,AIGBR2231,0
AIGBR36,AIGBR1541,0
AIGBR36,AIGBR1445,0
AIGBR36,AIGBR1808,0
AIGBR36,AIGBR1231,0
AIGBR36,AIGBR590,4
AIGBR36,AIGBR506,0
AIGBR36,AIGBR1074,0
AIGBR36,AIGBR1719,0
AIGBR36,AIGBR421,0
AIGBR36,AIGBR1598,0
AIGBR36,AIGBR1743,0
AIGBR36,AIGBR1107,0
AIGBR36,AIGBR1777,0
AIGBR36,AIGBR859,0
AIGBR36,AIGBR2165,0
AIGBR36,AIGBR2213,0
AIGBR36,AIGBR1747,0
AIGBR36,AIGBR1980,0
AIGBR36,AIGBR40,102
AIGBR36,AIGBR1710,0
AIGBR36,AIGBR1197,0
AIGBR36,AIGBR1770,0
AIGBR36,AIGBR425,0
AIGBR36,AIGBR448,0
AIGBR36,AIGBR158,0
AIGBR36,AIGBR1659,0
AIGBR36,AIGBR2049,0
AIGBR36,AIGBR1887,0
AIGBR36,AIGBR2240,0
AIGBR36,AIGBR1161,0
AIGBR36,AIGBR1953,0
AIGBR36,AIGBR491,0
AIGBR36,AIGBR1053,0
AIGBR1146,AIGBR461,0
AIGBR1146,AIGBR608,0
AIGBR1146,AIGBR659,0
AIGBR1146,AIGBR1713,0
AIGBR1146,AIGBR171,0
AIGBR1146,AIGBR1195,0
AIGBR1146,AIGBR638,0
AIGBR1146,AIGBR321,0
AIGBR1146,AIGBR674,0
AIGBR1146,AIGBR2243,0
AIGBR1146,AIGBR2007,0
AIGBR1146,AIGBR2113,0
AIGBR1146,AIGBR320,0
AIGBR1146,AIGBR465,0
AIGBR1146,AIGBR1063,0
AIGBR1146,AIGBR1281,0
AIGBR1146,AIGBR371,0
AIGBR1146,AIGBR2095,0
AIGBR1146,AIGBR1194,0
AIGBR1146,AIGBR646,0
AIGBR1146,AIGBR1548,0
AIGBR1146,AIGBR1147,227
AIGBR1146,AIGBR2029,0
AIGBR1146,AIGBR218,0
AIGBR1146,AIGBR1043,0
AIGBR1146,AIGBR981,0
AIGBR1146,AIGBR908,0
AIGBR1146,AIGBR1042,0
AIGBR1146,AIGBR1969,0
AIGBR1146,AIGBR272,2
AIGBR1146,AIGBR1102,0
AIGBR1146,AIGBR390,0
AIGBR1146,AIGBR548,0
AIGBR1146,AIGBR133,0
AIGBR1146,AIGBR43,0
AIGBR1146,AIGBR1104,0
AIGBR1146,AIGBR1085,0
AIGBR1146,AIGBR939,3
AIGBR1146,AIGBR1398,0
AIGBR1146,AIGBR439,0
AIGBR1146,AIGBR184,0
AIGBR1146,AIGBR324,0
AIGBR1146,AIGBR1439,0
AIGBR1146,AIGBR1676,0
AIGBR1146,AIGBR492,0
AIGBR1146,AIGBR2116,0
AIGBR1146,AIGBR2004,0
AIGBR1146,AIGBR1655,0
AIGBR1146,AIGBR805,0
AIGBR1146,AIGBR2074,0
AIGBR1146,AIGBR1978,0
AIGBR1146,AIGBR593,0
AIGBR1146,AIGBR1895,0
AIGBR1146,AIGBR185,0
AIGBR1146,AIGBR1113,0
AIGBR1146,AIGBR1514,0
AIGBR1146,AIGBR708,0
AIGBR1146,AIGBR36,0
AIGBR1146,AIGBR1146,226
AIGBR1146,AIGBR1989,0
AIGBR1146,AIGBR2021,0
AIGBR1146,AIGBR799,0
AIGBR1146,AIGBR1765,0
AIGBR1146,AIGBR2032,0
AIGBR1146,AIGBR1252,0
AIGBR1146,AIGBR1059,0
AIGBR1146,AIGBR2025,0
AIGBR1146,AIGBR1179,0
AIGBR1146,AIGBR2242,0
AIGBR1146,AIGBR1924,0
AIGBR1146,AIGBR2121,0
AIGBR1146,AIGBR1449,0
AIGBR1146,AIGBR1501,0
AIGBR1146,AIGBR1938,0
AIGBR1146,AIGBR1060,0
AIGBR1146,AIGBR1005,1
AIGBR1146,AIGBR1407,0
AIGBR1146,AIGBR46,0
AIGBR1146,AIGBR909,0
AIGBR1146,AIGBR889,0
AIGBR1146,AIGBR1383,0
AIGBR1146,AIGBR455,0
AIGBR1146,AIGBR689,0
AIGBR1146,AIGBR829,0
AIGBR1146,AIGBR1767,0
AIGBR1146,AIGBR1851,0
AIGBR1146,AIGBR1142,0
AIGBR1146,AIGBR1208,0
AIGBR1146,AIGBR1360,0
AIGBR1146,AIGBR941,7
AIGBR1146,AIGBR2231,0
AIGBR1146,AIGBR1541,0
AIGBR1146,AIGBR1445,0
AIGBR1146,AIGBR1808,0
AIGBR1146,AIGBR1231,0
AIGBR1146,AIGBR590,0
AIGBR1146,AIGBR506,0
AIGBR1146,AIGBR1074,0
AIGBR1146,AIGBR1719,0
AIGBR1146,AIGBR421,0
AIGBR1146,AIGBR1598,0
AIGBR1146,AIGBR1743,0
AIGBR1146,AIGBR1107,0
AIGBR1146,AIGBR1777,0
AIGBR1146,AIGBR859,0
AIGBR1146,AIGBR2165,0
AIGBR1146,AIGBR2213,0
AIGBR1146,AIGBR1747,5
AIGBR1146,AIGBR1980,0
AIGBR1146,AIGBR40,0
AIGBR1146,AIGBR1710,0
AIGBR1146,AIGBR1197,0
AIGBR1146,AIGBR1770,0
AIGBR1146,AIGBR425,0
AIGBR1146,AIGBR448,0
AIGBR1146,AIGBR158,0
AIGBR1146,AIGBR1659,0
AIGBR1146,AIGBR2049,0
AIGBR1146,AIGBR1887,0
AIGBR1146,AIGBR2240,0
AIGBR1146,AIGBR1161,0
AIGBR1146,AIGBR1953,0
AIGBR1146,AIGBR491,0
AIGBR1146,AIGBR1053,0
AIGBR1989,AIGBR461,230
AIGBR1989,AIGBR608,0
AIGBR1989,AIGBR659,0
AIGBR1989,AIGBR1713,0
AIGBR1989,AIGBR171,0
AIGBR1989,AIGBR1195,0
AIGBR1989,AIGBR638,0
AIGBR1989,AIGBR321,0
AIGBR1989,AIGBR674,0
AIGBR1989,AIGBR2243,0
AIGBR1989,AIGBR2007,0
AIGBR1989,AIGBR2113,0
AIGBR1989,AIGBR320,0
AIGBR1989,AIGBR465,0
AIGBR1989,AIGBR1063,0
AIGBR1989,AIGBR1281,0
AIGBR1989,AIGBR371,0
AIGBR1989,AIGBR2095,0
AIGBR1989,AIGBR1194,0
AIGBR1989,AIGBR646,0
AIGBR1989,AIGBR1548,0
AIGBR1989,AIGBR1147,0
AIGBR1989,AIGBR2029,0
AIGBR1989,AIGBR218,0
AIGBR1989,AIGBR1043,0
AIGBR1989,AIGBR981,0
AIGBR1989,AIGBR908,0
AIGBR1989,AIGBR1042,224
AIGBR1989,AIGBR1969,0
AIGBR1989,AIGBR272,0
AIGBR1989,AIGBR1102,0
AIGBR1989,AIGBR390,0
AIGBR1989,AIGBR548,0
AIGBR1989,AIGBR133,0
AIGBR1989,AIGBR43,0
AIGBR1989,AIGBR1104,0
AIGBR1989,AIGBR1085,0
AIGBR1989,AIGBR939,0
AIGBR1989,AIGBR1398,0
AIGBR1989,AIGBR439,0
AIGBR1989,AIGBR184,0
AIGBR1989,AIGBR324,0
AIGBR1989,AIGBR1439,0
AIGBR1989,AIGBR1676,0
AIGBR1989,AIGBR492,0
AIGBR1989,AIGBR2116,0
AIGBR1989,AIGBR2004,0
AIGBR1989,AIGBR1655,0
AIGBR1989,AIGBR805,0
AIGBR1989,AIGBR2074,0
AIGBR1989,AIGBR1978,0
AIGBR1989,AIGBR593,0
AIGBR1989,AIGBR1895,0
AIGBR1989,AIGBR185,0
AIGBR1989,AIGBR1113,0
AIGBR1989,AIGBR1514,0
AIGBR1989,AIGBR708,0
AIGBR1989,AIGBR36,0
AIGBR1989,AIGBR1146,0
AIGBR1989,AIGBR1989,230
AIGBR1989,AIGBR2021,0
AIGBR1989,AIGBR799,0
AIGBR1989,AIGBR1765,0
AIGBR1989,AIGBR2032,0
AIGBR1989,AIGBR1252,21
AIGBR1989,AIGBR1059,0
AIGBR1989,AIGBR2025,0
AIGBR1989,AIGBR1179,0
AIGBR1989,AIGBR2242,0
AIGBR1989,AIGBR1924,0
AIGBR1989,AIGBR2121,0
AIGBR1989,AIGBR1449,0
AIGBR1989,AIGBR1501,0
AIGBR1989,AIGBR1938,0
AIGBR1989,AIGBR1060,0
AIGBR1989,AIGBR1005,0
AIGBR1989,AIGBR1407,0
AIGBR1989,AIGBR46,0
AIGBR1989,AIGBR909,0
AIGBR1989,AIGBR889,0
AIGBR1989,AIGBR1383,0
AIGBR1989,AIGBR455,0
AIGBR1989,AIGBR689,25
AIGBR1989,AIGBR829,0
AIGBR1989,AIGBR1767,0
AIGBR1989,AIGBR1851,0
AIGBR1989,AIGBR1142,0
AIGBR1989,AIGBR1208,0
AIGBR1989,AIGBR1360,0
AIGBR1989,AIGBR941,0
AIGBR1989,AIGBR2231,0
AIGBR1989,AIGBR1541,0
AIGBR1989,AIGBR1445,0
AIGBR1989,AIGBR1808,0
AIGBR1989,AIGBR1231,0
AIGBR1989,AIGBR590,0
AIGBR1989,AIGBR506,2
AIGBR1989,AIGBR1074,0
AIGBR1989,AIGBR1719,1
AIGBR1989,AIGBR421,0
AIGBR1989,AIGBR1598,171
AIGBR1989,AIGBR1743,0
AIGBR1989,AIGBR1107,0
AIGBR1989,AIGBR1777,0
AIGBR1989,AIGBR859,0
AIGBR1989,AIGBR2165,43
AIGBR1989,AIGBR2213,0
AIGBR1989,AIGBR1747,0
AIGBR1989,AIGBR1980,0
AIGBR1989,AIGBR40,0
AIGBR1989,AIGBR1710,0
AIGBR1989,AIGBR1197,0
AIGBR1989,AIGBR1770,0
AIGBR1989,AIGBR425,0
AIGBR1989,AIGBR448,0
AIGBR1989,AIGBR158,0
AIGBR1989,AIGBR1659,0
AIGBR1989,AIGBR2049,0
AIGBR1989,AIGBR1887,0
AIGBR1989,AIGBR2240,0
AIGBR1989,AIGBR1161,0
AIGBR1989,AIGBR1953,0
AIGBR1989,AIGBR491,0
AIGBR1989,AIGBR1053,0
AIGBR2021,AIGBR461,0
AIGBR2021,AIGBR608,0
AIGBR2021,AIGBR659,0
AIGBR2021,AIGBR1713,0
AIGBR2021,AIGBR171,0
AIGBR2021,AIGBR1195,0
AIGBR2021,AIGBR638,0
AIGBR2021,AIGBR321,0
AIGBR2021,AIGBR674,1
AIGBR2021,AIGBR2243,0
AIGBR2021,AIGBR2007,0
AIGBR2021,AIGBR2113,0
AIGBR2021,AIGBR320,0
AIGBR2021,AIGBR465,1
AIGBR2021,AIGBR1063,0
AIGBR2021,AIGBR1281,0
AIGBR2021,AIGBR371,1
AIGBR2021,AIGBR2095,0
AIGBR2021,AIGBR1194,0
AIGBR2021,AIGBR646,0
AIGBR2021,AIGBR1548,0
AIGBR2021,AIGBR1147,0
AIGBR2021,AIGBR2029,0
AIGBR2021,AIGBR218,0
AIGBR2021,AIGBR1043,0
AIGBR2021,AIGBR981,0
AIGBR2021,AIGBR908,0
AIGBR2021,AIGBR1042,0
AIGBR2021,AIGBR1969,0
AIGBR2021,AIGBR272,0
AIGBR2021,AIGBR1102,0
AIGBR2021,AIGBR390,0
AIGBR2021,AIGBR548,0
AIGBR2021,AIGBR133,0
AIGBR2021,AIGBR43,0
AIGBR2021,AIGBR1104,0
AIGBR2021,AIGBR1085,0
AIGBR2021,AIGBR939,0
AIGBR2021,AIGBR1398,0
AIGBR2021,AIGBR439,0
AIGBR2021,AIGBR184,0
AIGBR2021,AIGBR324,0
AIGBR2021,AIGBR1439,227
AIGBR2021,AIGBR1676,0
AIGBR2021,AIGBR492,0
AIGBR2021,AIGBR2116,0
AIGBR2021,AIGBR2004,0
AIGBR2021,AIGBR1655,0
AIGBR2021,AIGBR805,0
AIGBR2021,AIGBR2074,0
AIGBR2021,AIGBR1978,4
AIGBR2021,AIGBR593,0
AIGBR2021,AIGBR1895,0
AIGBR2021,AIGBR185,1
AIGBR2021,AIGBR1113,0
AIGBR2021,AIGBR1514,0
AIGBR2021,AIGBR708,0
AIGBR2021,AIGBR36,0
AIGBR2021,AIGBR1146,0
AIGBR2021,AIGBR1989,0
AIGBR2021,AIGBR2021,225
AIGBR2021,AIGBR799,0
AIGBR2021,AIGBR1765,0
AIGBR2021,AIGBR2032,0
AIGBR2021,AIGBR1252,0
AIGBR2021,AIGBR1059,0
AIGBR2021,AIGBR2025,229
AIGBR2021,AIGBR1179,205
AIGBR2021,AIGBR2242,0
AIGBR2021,AIGBR1924,0
AIGBR2021,AIGBR2121,0
AIGBR2021,AIGBR1449,0
AIGBR2021,AIGBR1501,0
AIGBR2021,AIGBR1938,0
AIGBR2021,AIGBR1060,0
AIGBR2021,AIGBR1005,0
AIGBR2021,AIGBR1407,0
AIGBR2021,AIGBR46,0
AIGBR2021,AIGBR909,0
AIGBR2021,AIGBR889,0
AIGBR2021,AIGBR1383,0
AIGBR2021,AIGBR455,0
AIGBR2021,AIGBR689,0
AIGBR2021,AIGBR829,0
AIGBR2021,AIGBR1767,0
AIGBR2021,AIGBR1851,0
AIGBR2021,AIGBR1142,0
AIGBR2021,AIGBR1208,0
AIGBR2021,AIGBR1360,0
AIGBR2021,AIGBR941,0
AIGBR2021,AIGBR2231,0
AIGBR2021,AIGBR1541,0
AIGBR2021,AIGBR1445,0
AIGBR2021,AIGBR1808,0
AIGBR2021,AIGBR1231,0
AIGBR2021,AIGBR590,1
AIGBR2021,AIGBR506,0
AIGBR2021,AIGBR1074,0
AIGBR2021,AIGBR1719,0
AIGBR2021,AIGBR421,0
AIGBR2021,AIGBR1598,0
AIGBR2021,AIGBR1743,0
AIGBR2021,AIGBR1107,0
AIGBR2021,AIGBR1777,0
AIGBR2021,AIGBR859,0
AIGBR2021,AIGBR2165,0
AIGBR2021,AIGBR2213,0
AIGBR2021,AIGBR1747,0
AIGBR2021,AIGBR1980,36
AIGBR2021,AIGBR40,0
AIGBR2021,AIGBR1710,0
AIGBR2021,AIGBR1197,0
AIGBR2021,AIGBR1770,0
AIGBR2021,AIGBR425,0
AIGBR2021,AIGBR448,0
AIGBR2021,AIGBR158,0
AIGBR2021,AIGBR1659,0
AIGBR2021,AIGBR2049,0
AIGBR2021,AIGBR1887,0
AIGBR2021,AIGBR2240,0
AIGBR2021,AIGBR1161,0
AIGBR2021,AIGBR1953,0
AIGBR2021,AIGBR491,0
AIGBR2021,AIGBR1053,0
AIGBR799,AIGBR461,0
AIGBR799,AIGBR608,0
AIGBR799,AIGBR659,0
AIGBR799,AIGBR1713,0
AIGBR799,AIGBR171,0
AIGBR799,AIGBR1195,0
AIGBR799,AIGBR638,0
AIGBR799,AIGBR321,0
AIGBR799,AIGBR674,0
AIGBR799,AIGBR2243,0
AIGBR799,AIGBR2007,0
AIGBR799,AIGBR2113,0
AIGBR799,AIGBR320,0
AIGBR799,AIGBR465,0
AIGBR799,AIGBR1063,0
AIGBR799,AIGBR1281,0
AIGBR799,AIGBR371,0
AIGBR799,AIGBR2095,0
AIGBR799,AIGBR1194,0
AIGBR799,AIGBR646,0
AIGBR799,AIGBR1548,0
AIGBR799,AIGBR1147,0
AIGBR799,AIGBR2029,0
AIGBR799,AIGBR218,0
AIGBR799,AIGBR1043,0
AIGBR799,AIGBR981,0
AIGBR799,AIGBR908,0
AIGBR799,AIGBR1042,0
AIGBR799,AIGBR1969,0
AIGBR799,AIGBR272,0
AIGBR799,AIGBR1102,0
AIGBR799,AIGBR390,0
AIGBR799,AIGBR548,0
AIGBR799,AIGBR133,0
AIGBR799,AIGBR43,0
AIGBR799,AIGBR1104,0
AIGBR799,AIGBR1085,0
AIGBR799,AIGBR939,0
AIGBR799,AIGBR1398,0
AIGBR799,AIGBR439,0
AIGBR799,AIGBR184,0
AIGBR799,AIGBR324,0
AIGBR799,AIGBR1439,53
AIGBR799,AIGBR1676,0
AIGBR799,AIGBR492,0
AIGBR799,AIGBR2116,0
AIGBR799,AIGBR2004,0
AIGBR799,AIGBR1655,0
AIGBR799,AIGBR805,0
AIGBR799,AIGBR2074,0
AIGBR799,AIGBR1978,0
AIGBR799,AIGBR593,0
AIGBR799,AIGBR1895,0
AIGBR799,AIGBR185,0
AIGBR799,AIGBR1113,0
AIGBR799,AIGBR1514,0
AIGBR799,AIGBR708,0
AIGBR799,AIGBR36,0
AIGBR799,AIGBR1146,0
AIGBR799,AIGBR1989,0
AIGBR799,AIGBR2021,0
AIGBR799,AIGBR799,223
AIGBR799,AIGBR1765,0
AIGBR799,AIGBR2032,0
AIGBR799,AIGBR1252,0
AIGBR799,AIGBR1059,0
AIGBR799,AIGBR2025,0
AIGBR799,AIGBR1179,0
AIGBR799,AIGBR2242,0
AIGBR799,AIGBR1924,0
AIGBR799,AIGBR2121,0
AIGBR799,AIGBR1449,0
AIGBR799,AIGBR1501,0
AIGBR799,AIGBR1938,0
AIGBR799,AIGBR1060,0
AIGBR799,AIGBR1005,0
AIGBR799,AIGBR1407,0
AIGBR799,AIGBR46,0
AIGBR799,AIGBR909,0
AIGBR799,AIGBR889,0
AIGBR799,AIGBR1383,0
AIGBR799,AIGBR455,0
AIGBR799,AIGBR689,0
AIGBR799,AIGBR829,0
AIGBR799,AIGBR1767,0
AIGBR799,AIGBR1851,0
AIGBR799,AIGBR1142,0
AIGBR799,AIGBR1208,0
AIGBR799,AIGBR1360,0
AIGBR799,AIGBR941,0
AIGBR799,AIGBR2231,0
AIGBR799,AIGBR1541,0
AIGBR799,AIGBR1445,0
AIGBR799,AIGBR1808,0
AIGBR799,AIGBR1231,0
AIGBR799,AIGBR590,0
AIGBR799,AIGBR506,0
AIGBR799,AIGBR1074,0
AIGBR799,AIGBR1719,0
AIGBR799,AIGBR421,0
AIGBR799,AIGBR1598,0
AIGBR799,AIGBR1743,0
AIGBR799,AIGBR1107,0
AIGBR799,AIGBR1777,0
AIGBR799,AIGBR859,0
AIGBR799,AIGBR2165,0
AIGBR799,AIGBR2213,0
AIGBR799,AIGBR1747,0
AIGBR799,AIGBR1980,0
AIGBR799,AIGBR40,0
AIGBR799,AIGBR1710,0
AIGBR799,AIGBR1197,0
AIGBR799,AIGBR1770,0
AIGBR799,AIGBR425,0
AIGBR799,AIGBR448,0
AIGBR799,AIGBR158,0
AIGBR799,AIGBR1659,0
AIGBR799,AIGBR2049,0
AIGBR799,AIGBR1887,0
AIGBR799,AIGBR2240,0
AIGBR799,AIGBR1161,0
AIGBR799,AIGBR1953,0
AIGBR799,AIGBR491,0
AIGBR799,AIGBR1053,0
AIGBR1765,AIGBR461,0
AIGBR1765,AIGBR608,0
AIGBR1765,AIGBR659,0
AIGBR1765,AIGBR1713,0
AIGBR1765,AIGBR171,0
AIGBR1765,AIGBR1195,0
AIGBR1765,AIGBR638,0
AIGBR1765,AIGBR321,0
AIGBR1765,AIGBR674,0
AIGBR1765,AIGBR2243,0
AIGBR1765,AIGBR2007,6
AIGBR1765,AIGBR2113,0
AIGBR1765,AIGBR320,0
AIGBR1765,AIGBR465,0
AIGBR1765,AIGBR1063,0
AIGBR1765,AIGBR1281,0
AIGBR1765,AIGBR371,0
AIGBR1765,AIGBR2095,0
AIGBR1765,AIGBR1194,0
AIGBR1765,AIGBR646,0
AIGBR1765,AIGBR1548,0
AIGBR1765,AIGBR1147,0
AIGBR1765,AIGBR2029,0
AIGBR1765,AIGBR218,0
AIGBR1765,AIGBR1043,0
AIGBR1765,AIGBR981,3
AIGBR1765,AIGBR908,0
AIGBR1765,AIGBR1042,0
AIGBR1765,AIGBR1969,0
AIGBR1765,AIGBR272,0
AIGBR1765,AIGBR1102,0
AIGBR1765,AIGBR390,0
AIGBR1765,AIGBR548,0
AIGBR1765,AIGBR133,0
AIGBR1765,AIGBR43,0
AIGBR1765,AIGBR1104,0
AIGBR1765,AIGBR1085,0
AIGBR1765,AIGBR939,0
AIGBR1765,AIGBR1398,0
AIGBR1765,AIGBR439,0
AIGBR1765,AIGBR184,0
AIGBR1765,AIGBR324,42
AIGBR1765,AIGBR1439,0
AIGBR1765,AIGBR1676,0
AIGBR1765,AIGBR492,0
AIGBR1765,AIGBR2116,0
AIGBR1765,AIGBR2004,0
AIGBR1765,AIGBR1655,0
AIGBR1765,AIGBR805,0
AIGBR1765,AIGBR2074,0
AIGBR1765,AIGBR1978,0
AIGBR1765,AIGBR593,0
AIGBR1765,AIGBR1895,0
AIGBR1765,AIGBR185,0
AIGBR1765,AIGBR1113,0
AIGBR1765,AIGBR1514,8
AIGBR1765,AIGBR708,0
AIGBR1765,AIGBR36,0
AIGBR1765,AIGBR1146,0
AIGBR1765,AIGBR1989,0
AIGBR1765,AIGBR2021,0
AIGBR1765,AIGBR799,0
AIGBR1765,AIGBR1765,199
AIGBR1765,AIGBR2032,0
AIGBR1765,AIGBR1252,0
AIGBR1765,AIGBR1059,0
AIGBR1765,AIGBR2025,0
AIGBR1765,AIGBR1179,0
AIGBR1765,AIGBR2242,0
AIGBR1765,AIGBR1924,0
AIGBR1765,AIGBR2121,2
AIGBR1765,AIGBR1449,3
AIGBR1765,AIGBR1501,0
AIGBR1765,AIGBR1938,0
AIGBR1765,AIGBR1060,0
AIGBR1765,AIGBR1005,0
AIGBR1765,AIGBR1407,0
AIGBR1765,AIGBR46,0
AIGBR1765,AIGBR909,0
AIGBR1765,AIGBR889,0
AIGBR1765,AIGBR1383,0
AIGBR1765,AIGBR455,0
AIGBR1765,AIGBR689,0
AIGBR1765,AIGBR829,0
AIGBR1765,AIGBR1767,219
AIGBR1765,AIGBR1851,0
AIGBR1765,AIGBR1142,0
AIGBR1765,AIGBR1208,0
AIGBR1765,AIGBR1360,0
AIGBR1765,AIGBR941,0
AIGBR1765,AIGBR2231,0
